"MgmtID","StandID","Year","Aboveground_Total_Live","Aboveground_Merch_Live","Belowground_Live","Belowground_Dead","Standing_Dead","Forest_Down_Dead_Wood","Forest_Floor","Forest_Shrub_Herb","Total_Stand_Carbon","Total_Removed_Carbon","Carbon_Released_From_Fire","RunTitle","CaseID"
"CLRC","NUL6","2032",0.000767638674005866,0.000404248508857563,9.68642489169724e-05,3.01328468322754,0.0376965180039406,3.83804941177368,8.14880084991455,0.310000002384186,15.3486967086792,0,0,"ClearCut","8cd2978b-636e-451c-937d-5694c60c1732"
"CLRC","NUL6","2042",0.300041854381561,0.117061540484428,0.0501051768660545,1.95176684856415,0.000179162729182281,1.98572397232056,8.00590991973877,0.310000002384186,12.6037273406982,0,0,"ClearCut","8cd2978b-636e-451c-937d-5694c60c1732"
"CLRC","NUL6","2052",1.54469609260559,0.335377663373947,0.350825905799866,1.26510226726532,0.00475991703569889,1.18172836303711,7.89968490600586,0.310000002384186,12.5567979812622,0,0,"ClearCut","8cd2978b-636e-451c-937d-5694c60c1732"
"CLRC","NUL6","2062",4.35335111618042,0.90078991651535,1.08744430541992,0.822218596935272,0.0160683356225491,0.841825723648071,7.84620141983032,0.310000002384186,15.2771110534668,0,0,"ClearCut","8cd2978b-636e-451c-937d-5694c60c1732"
"CLRC","NUL6","2072",8.89393615722656,2.30820536613464,2.26840400695801,0.540436148643494,0.03803675994277,0.874716758728027,7.88746404647827,0.310000002384186,20.8129920959473,0,0,"ClearCut","8cd2978b-636e-451c-937d-5694c60c1732"
"CLRC","NUL7","2021",21.2342395782471,11.7217483520508,5.70502328872681,0.129297465085983,0.20890249311924,4.64000034332275,8.89849948883057,0.310000002384186,41.1259651184082,0,0,"ClearCut","bd53d6df-81b8-4624-8eed-959e316c9d0c"
"CLRC","NUL7","2022",0,0,0,5.97288656234741,0.245737731456757,12.3508920669556,10.0693664550781,0.310000002384186,28.9488830566406,12.0836753845215,0,"ClearCut","bd53d6df-81b8-4624-8eed-959e316c9d0c"
"CLRC","NUL7","2032",0.0479139685630798,0.0250538438558578,0.00608562817797065,3.86876225471497,0.0890642404556274,4.76535940170288,8.18537330627441,0.310000002384186,17.2725601196289,0,0,"ClearCut","bd53d6df-81b8-4624-8eed-959e316c9d0c"
"CLRC","NUL7","2042",0.505373418331146,0.168602809309959,0.0882636085152626,2.50601029396057,0.0121833123266697,2.37652802467346,8.05648994445801,0.310000002384186,13.8548488616943,0,0,"ClearCut","bd53d6df-81b8-4624-8eed-959e316c9d0c"
"CLRC","NUL7","2052",2.07764577865601,0.403500288724899,0.473557442426682,1.6246645450592,0.00913444068282843,1.38358151912689,7.96431827545166,0.310000002384186,13.8429021835327,0,0,"ClearCut","bd53d6df-81b8-4624-8eed-959e316c9d0c"
"CLRC","NUL7","2062",5.39629745483398,1.1162291765213,1.35239362716675,1.05664920806885,0.0221491046249866,0.996226131916046,7.93386650085449,0.310000002384186,17.0675811767578,0,0,"ClearCut","bd53d6df-81b8-4624-8eed-959e316c9d0c"
"CLRC","NUL7","2072",10.7233581542969,3.29783940315247,2.63173580169678,0.693970084190369,0.0455839335918427,1.05044305324554,8.01191139221191,0.310000002384186,23.4670009613037,0,0,"ClearCut","bd53d6df-81b8-4624-8eed-959e316c9d0c"
"CLRC","NUL8","2021",0.306932926177979,0.0951301604509354,0.102699190378189,0,0,2.07000017166138,0.769599974155426,0.310000002384186,3.55923223495483,0,0,"ClearCut","440a02e9-29a6-4aee-b118-473605d6d543"
"CLRC","NUL8","2022",0,0,0,0.107645079493523,0.000748063670471311,2.01906180381775,0.665819048881531,0.310000002384186,3.10327386856079,0.102894939482212,0,"ClearCut","440a02e9-29a6-4aee-b118-473605d6d543"
"CLRC","NUL8","2032",0,0,0,0.0697239488363266,2.50911471084692e-05,0.714384078979492,0.419540286064148,0.310000002384186,1.51367342472076,0,0,"ClearCut","440a02e9-29a6-4aee-b118-473605d6d543"
"CLRC","NUL8","2042",0.299857258796692,0.116819009184837,0.0501821413636208,0.0451616458594799,0,0.362727046012878,0.414848566055298,0.310000002384186,1.48277652263641,0,0,"ClearCut","440a02e9-29a6-4aee-b118-473605d6d543"
"CLRC","NUL8","2052",1.54407334327698,0.334846913814545,0.350823044776917,0.0301230195909739,0.00469896476715803,0.228642046451569,0.449266284704208,0.310000002384186,2.91762661933899,0,0,"ClearCut","440a02e9-29a6-4aee-b118-473605d6d543"
"CLRC","NUL8","2062",4.35579013824463,0.898629605770111,1.08971726894379,0.0222627874463797,0.0159063786268234,0.236132502555847,0.538342773914337,0.310000002384186,6.56815195083618,0,0,"ClearCut","440a02e9-29a6-4aee-b118-473605d6d543"
"CLRC","NUL8","2072",8.90680694580078,2.38877701759338,2.27229571342468,0.0222104974091053,0.0377019383013248,0.472157418727875,0.721468806266785,0.310000002384186,12.7426414489746,0,0,"ClearCut","440a02e9-29a6-4aee-b118-473605d6d543"
"CLRC","NUL9","2021",4.31568717956543,2.54160666465759,1.13278341293335,0.043692771345377,0.0255148112773895,5.23999977111816,8.26210117340088,0.310000002384186,19.3297786712646,0,0,"ClearCut","5a75edc3-fb35-4001-b4d9-8443bdfc6fc9"
"CLRC","NUL9","2022",0,0,0,1.21723985671997,0.0265322849154472,6.38148927688599,8.10913753509521,0.310000002384186,16.0443992614746,2.65220856666565,0,"ClearCut","5a75edc3-fb35-4001-b4d9-8443bdfc6fc9"
"CLRC","NUL9","2032",0.13358598947525,0.0539270006120205,0.0208696275949478,0.788431465625763,0.00802065245807171,2.68202662467957,7.18846988677979,0.310000002384186,11.1314039230347,0,0,"ClearCut","5a75edc3-fb35-4001-b4d9-8443bdfc6fc9"
"CLRC","NUL9","2042",0.970337390899658,0.232754558324814,0.197442293167114,0.510938048362732,0.00168371002655476,1.52128052711487,7.08210182189941,0.310000002384186,10.5937843322754,0,0,"ClearCut","5a75edc3-fb35-4001-b4d9-8443bdfc6fc9"
"CLRC","NUL9","2052",3.48764133453369,0.659680962562561,0.879297614097595,0.33310654759407,0.0123058324679732,1.03840947151184,7.02756404876709,0.310000002384186,13.0883255004883,0,0,"ClearCut","5a75edc3-fb35-4001-b4d9-8443bdfc6fc9"
"CLRC","NUL9","2062",9.39896297454834,3.61409878730774,2.27579712867737,0.224650159478188,0.0397858992218971,0.974722266197205,7.0878267288208,0.310000002384186,20.3117446899414,0,0,"ClearCut","5a75edc3-fb35-4001-b4d9-8443bdfc6fc9"
"CLRC","NUL9","2072",16.5770778656006,7.4817476272583,3.94882869720459,0.166386947035789,0.0905924886465073,1.2808039188385,7.30680799484253,0.310000002384186,29.6804981231689,0,0,"ClearCut","5a75edc3-fb35-4001-b4d9-8443bdfc6fc9"
